GEOID,phi_base,phi_GEO,phi_total_pop,phi_int_total_pop,phi_sex_ratio,phi_int_sex_ratio,phi_pct_black,phi_int_pct_black,phi_pct_hisp,phi_int_pct_hisp,phi_pct_bach,phi_int_pct_bach,phi_median_income,phi_int_median_income,phi_pct_65_over,phi_int_pct_65_over,phi_pct_age_18_29,phi_int_pct_age_18_29,phi_gini,phi_int_gini,phi_pct_manuf,phi_int_pct_manuf,phi_ln_pop_den,phi_int_ln_pop_den,phi_pct_3rd_party,phi_int_pct_3rd_party,phi_turn_out,phi_int_turn_out,phi_pct_fb,phi_int_pct_fb,phi_pct_uninsured,phi_int_pct_uninsured
17035,36.985217997340854,0.7067091168684221,-0.49695627070531173,0.24816675529123242,2.124229420804029,-0.39059282745117535,-0.35158669798357284,-0.08945861131965657,0.16881031507799196,0.03433827442244645,-9.594863212910889,-0.12466799703305682,-2.9798228467395727,-0.5034215199030356,-4.02026319443385,0.5807938566785531,0.2286584932025209,0.21957784958796012,0.07243173995160593,-0.10090319219552435,-0.5032748048937691,0.02317428020873289,-0.5441795060237016,0.04090334071199404,-0.7125740513192318,0.03506751764951786,0.03413346430457771,-0.04290041394038037,-0.15625221567795386,0.20536703868388134,0.10797306411134362,-0.630058920534907
17039,36.985217997340854,-1.3629146865447037,-0.3150187330589861,0.3693334510662908,2.7359818359334445,0.10490523359408777,-0.14213286825454202,0.17975102584049946,0.21704029932573438,-0.08920362637734393,-9.148595701638571,0.5752503416971039,-3.117317019544239,0.4157173712258867,-2.006257247105421,0.5309095328912147,0.2173444704223368,0.42052773584672004,0.08623554945323882,-0.09408115383109461,-0.5121212451429895,0.1442189741807728,-0.45574032802472636,0.12900477289093704,-0.0722913386604801,-0.019851403415100388,0.286265975112305,-0.024879352614046134,1.3414397950555437,0.7852314384428674,-0.07778203475251548,-0.18241289998208363
20041,36.985217997340854,-0.46078076252676936,-1.687812905056802,-0.01660840967401584,2.531114865200375,0.03453132305052775,-0.39878914447752484,-0.09412852258390594,0.1507042067747996,-0.18395089810288007,-8.982577166111097,0.03635360792281926,-1.881146754487089,-0.3869859344007186,-1.606964643723029,0.3133145474403015,0.49560363087563264,-0.22350747697478987,0.21415053212164467,0.031219580441540752,-0.4900900598268597,0.05003078442645047,-0.35607736474168034,-0.016246270891824132,-0.2412188381801251,-0.054983440306452434,-0.7091982344918812,-0.3261548453635823,0.6525830518504332,-0.11003945173473473,0.031115576220050938,-0.05778807858936582
20137,36.985217997340854,0.8908401556442987,-5.665946488655786,-1.0169923777494594,2.3998704115968383,-0.1703990921811498,-1.893801874013509,-0.671860240971848,-0.9263217097820249,-0.12541851560180942,-7.663801924129723,0.4191105979894207,-1.5922614299008566,-0.36875107080685154,-2.812943374240758,-0.0010552678610994514,0.15345602943357034,-0.46139297069124263,-0.20774049130940106,-0.11178152983273235,-0.17430126878183388,0.08009796841700026,0.0814986782787714,-0.15098951708241992,-0.14781146900459322,-0.15651470343615467,-1.1315030363965122,-0.4517195415223669,1.0730324504446922,0.13203612180895027,-0.0014659980113944145,-0.09100137189211886
42025,36.985217997340854,-0.27240805545178376,1.905444475901286,-1.2494231882531304,5.626350903540046,0.08947161953119429,0.824517997999689,0.6815680132942016,0.2211728779599465,-0.14184810038608,-8.257635613807524,0.4521582467556306,-1.666599616570903,-0.024404714514485504,-2.4478923726640303,0.929512279605361,0.11449912273421596,0.4328152447742212,-0.31408295840326866,-0.14102205579323393,-0.39704652600580603,0.221246261391229,-0.661116818720173,-0.16294803127205532,-0.5469955319176053,-0.029111376918821423,0.5481920659312356,-0.0021490477455671465,-0.4604372523206985,0.1016939187249851,0.0038813838328571604,-0.04120238733897051
20179,36.985217997340854,1.702514437492828,-5.940723444785791,-1.474873659175481,2.0721838421379037,-0.13370961973869863,-3.1310586568700036,-0.4316958792505517,-0.22743419993908662,0.0429048518664543,-9.099463933933848,-0.5446667938321769,-1.6726525093276752,-0.306488902484623,-2.531268158578893,-0.3181853434434509,-1.1722259422420815,-0.5166652250285626,0.7431030464223574,0.21738139232471937,-0.4365950574348455,0.13672964660304934,-0.3003288275591262,0.030106831795780664,1.3517237086625333,-1.33236188956823,-1.5792471740391725,-0.07889498003614977,-1.1738979534512377,-0.014574784874011282,0.3606658062823425,-0.026489661345207038
26151,36.985217997340854,-1.422400485793522,-0.28290669735330454,0.535689075930297,8.668904078637285,1.0490613411585772,-0.30758338520589434,-0.20532935208605457,0.2339906980834053,-0.06373295079356021,-8.946124072211111,0.04739553592177882,-1.9374097531684673,-0.04821644160036218,-4.056275314392151,0.3514159768268276,0.9077463084502796,0.006735156776666043,-0.2994163547678585,-0.14965658954073663,-0.49633441654516386,0.021655234798848188,-0.5108649828258579,-0.08369876593421724,-1.0381110876291153,-0.35143735295468614,0.21363733970828527,-0.05856834122750252,-0.4744451711373802,0.4528397252659023,0.17013726894528305,-0.3220857337842644
17079,36.985217997340854,0.5461436578951134,-0.49281972122960793,0.38705506824602737,2.254892723166763,-0.27664252043729765,-0.4267210899752493,-0.06117167414187894,0.30477266058266284,-0.09317823857150628,-9.554750244076018,-0.22001466700642358,-4.037414368195048,-0.5824813711609443,-3.9663229602592565,0.5608580450231392,0.2428026699900904,0.2918722067664906,0.03247748785285201,-0.020167749298962902,-0.6108937349381376,0.021803970183147753,-0.44301740386335436,0.0623562367290302,-0.6464968539593803,-0.126978598153962,-0.6408376798724194,-0.1924935055204815,-0.5673777122076278,0.33104776933517094,0.005154978949386513,-0.6487714832596483
51021,36.985217997340854,-0.010440344989981244,-0.7179610333929108,-0.14214722736336002,1.2626174464566455,0.08273891995737433,-1.1704863698342054,-0.20418991698403346,-0.9109497415547232,-0.10499481721975905,-7.750859663788821,0.3546087339134727,-2.9726522823739074,-0.7549501786966263,-3.919152525060968,0.6183177423871336,0.741079441070114,0.17664392494490253,0.49935380044603567,-0.3411228229266407,-0.36243344200504024,0.08022464817541866,-0.5275700373103371,-0.13493289075447473,-0.46613284273013855,0.09009815847344928,-0.7039389271726821,-0.21410015321781906,-0.53607081907681,0.3143021347148421,0.04390545808762063,-0.15676552368602453
40109,36.985217997340854,1.380811288554333,-1.6867281312562366,0.45143226864080843,-2.152573904917429,0.07441799601779611,3.358277902209924,0.031210678963608445,0.1381251886814769,-0.45817515781413204,-3.4474678646582966,0.8880664908575999,1.1346342923921693,-0.13783531266390434,1.8230517136904758,2.3454663600389614,-0.6127367454292316,-0.8864300928402038,-0.03135279892169003,-0.8209642238147282,1.9183878645277233,0.6016362738831987,-0.0076397844871035625,-0.02812633587173279,0.3118034177372489,-0.16677984959793501,7.223375013236295,0.9749580665371305,0.8225668863151858,-0.245620060316194,-0.25324097844784654,-0.4032681778884662
40083,36.985217997340854,-0.4503930764662528,-2.371137055646182,-0.7281322702179536,-1.1965217945564446,0.30373043400904837,0.5314511156980748,0.41909997197982857,0.3201694429199168,-0.019444775725574764,-5.8296681675224615,0.36097853272428887,-1.3476819765603496,-0.19950762280019912,0.7610192466358112,0.6224480444142534,-1.3547633770076237,-0.8005789708311889,-0.46577331016338086,-0.42263002883646,0.12017843840428452,-0.1467767685424081,-0.056039669296984194,-0.34480757325053535,0.24315531762128328,-0.3682574709813645,0.18184184568912162,-0.09337167915123137,1.3801279859698021,0.35205766651740844,-0.20262245653501781,-0.20000770568749676
40137,36.985217997340854,-1.1303478475910755,-2.324991305557243,0.31262157520917966,-3.9894047369230683,-0.03564024328999423,-0.1944560815514333,-0.04456122041509995,0.5764741109458916,-0.2076339162007656,-8.769256881896451,0.03286223899890085,-1.3847673502939588,-0.3470686674678082,-3.6238115620802596,0.7614473073743258,0.7170193194520332,-0.15793654748831215,-0.007579188074067949,-0.16021333742932395,-0.401559748051468,-0.11431623428536057,-0.17299634964336158,0.14766742316809478,-0.16564340734903676,-0.1837069825909668,0.16318259136422616,-0.24296723756877592,1.2470314496195698,0.4765058891408251,0.009266240425709862,-0.14118772618767722
29123,36.985217997340854,-0.08572282895422204,-0.22039068263539377,-0.37324175797609593,-0.5864001555430367,-0.3925814139850615,-0.23104195800289046,-0.07164894431925899,0.45004350610367555,-0.09399748483707959,-9.642908708337838,-0.40351613131212183,-2.953220001387709,-0.24298306344154819,-4.1207627469814225,0.21485394345225828,0.8784803134720527,-0.017996386781983946,-0.01620048522082447,-0.13189533239240062,-0.3272881318132333,-0.027716168920716266,0.03373552717975048,-0.06789904588308783,-0.6094988013621003,-0.004066288976978466,-0.33661332052235776,-0.03135457202123776,-0.5131934257254472,0.33493485797202227,0.029721228780653253,-0.0743627835130331
29187,36.985217997340854,-0.7939447077012516,0.01973991986242158,-0.0993048064818211,1.1950825224591444,-0.18417902390697555,0.48681221329587104,-0.11661037009865574,-0.7788652436467011,-0.17900138720309788,-7.040164720788601,0.6883599877349958,-2.9632119153156253,-0.3637518508313914,-3.8442905031322345,0.536453776543359,0.8071221612926205,-0.1260634071759416,-0.3952639411165414,0.07567633846042693,0.12361844979237051,-0.37172551384673325,-0.435591027601297,0.0281765762149081,-0.11757410805844488,0.0655036625406005,0.596214089792382,-0.08752453690218928,0.02817543969250756,0.1999487138636834,-0.05033727064605602,-0.13872231308971236
41041,36.985217997340854,-3.459373723086295,6.150240984408989,0.2196473726785943,8.362612197449085,-1.3512204419062828,0.31774367140990345,0.1499377120601018,1.2415825325555807,0.01752406854478581,-6.955126034976951,2.103664694006988,-0.301566406539127,0.6286784123917544,0.5340985950558086,1.6498823854388625,0.9196749368736501,0.02602186451126074,0.7439215676404831,0.14708748155298154,0.21595411178669136,1.1055786572942785,-0.3824553780677324,-0.06685850479779595,0.7582789560356518,0.7424301891416442,0.5309398353095451,0.4082291973946117,2.3596883099268036,1.7954457376137558,-0.1674128340838886,-0.037352697073275626
17155,36.985217997340854,-2.6957421318233514,0.8933079707856646,1.925539052574981,4.616069490738398,2.07959500230852,-0.9573597087499545,0.3426558447259795,0.03983208026961123,0.31511664738346207,-8.996075221193513,0.8527145348149261,-1.4684012901324024,-0.26110897427995866,-3.7677022960463815,0.6645135046703959,-0.4462631070623435,0.6387688992002303,0.965513272610108,0.5202661512186658,-0.2539544431922948,0.5105682330155039,-0.0007221706821215146,0.08445086337096482,-0.3287608763987412,0.5247145470615885,0.23176446617744623,0.3452561526083163,0.998776843898445,0.9459320903773729,0.5505255116628568,-0.005857339749992413
18023,36.985217997340854,0.5461155086778383,-0.28694855483296416,0.14947009738338446,3.275280238679211,0.36402326655761946,-0.533009309633597,-0.17633006072626783,0.3253579850223367,-0.07940111650948928,-9.707502878741446,-0.6484697332202082,0.7040509303183478,-0.4627946466685705,-3.7569163352521735,-0.43312472327492396,-0.18089209905771927,-0.311410250140777,-0.3224910807615197,-0.15763696412289302,-0.2781989546819551,-0.02857515931082084,-0.40241623046115177,0.011662087320887315,-1.0603816637173573,-0.09520649551276752,0.37575725549727423,0.12419603371001375,1.224552583208794,0.24705928575496508,0.15178717413583048,0.14158445465285557
18063,36.985217997340854,0.39954446206142774,-0.32713246262195705,0.3213364621025766,3.6097462429527276,1.3353034816155316,0.971111035632284,-0.4445007395671495,0.10213207809915008,-0.13261195698786182,-5.795774678706131,1.6230379824039545,-2.043879930347647,-0.3873153876040323,5.260123326403528,-0.3039055803056033,-3.62246575555802,-0.9773306316563485,0.36029675057141675,-0.3401688788824338,-0.6379036702610856,-0.15739770152145394,-0.7187134380130812,-0.5405106205165326,-0.2059351174514627,0.06849087546307894,1.7941267074842557,-0.24204736151551334,1.1300712873000562,0.2794905475829713,0.8312198187103428,-0.3653165225580187
18145,36.985217997340854,-0.4299308283772868,-0.7708858516924016,0.12496662988816758,2.3315370379347176,-0.026209307425075223,-0.1331663710491108,0.32715289384336355,0.5888021979809267,-0.03471332136514952,-9.189828731206296,-0.07549971128172085,-2.1044109279792553,-0.4201132413197863,-2.207186194284543,1.1313639066879257,-0.5442051374049649,-0.12080789075150333,-0.20981223771998506,0.030725940054917206,-0.4489318631322032,-0.06858367220935982,-0.47209544578376594,-0.005313768931339174,-0.7271168377467909,-0.0623284359189182,0.5649552294391867,-0.0835749267047394,1.2508822585858117,0.4265046653196598,0.09503242090896329,0.007857258115481297
26161,36.985217997340854,-0.8756089242871156,-0.5461535657965434,0.1803963534703979,6.378917228555375,0.9016599853516745,3.0271333476623923,-1.1452998000628876,0.4778428682684826,0.19689535550227388,-3.0367918902213873,1.5232125002489407,-1.3577312613820969,0.3615085806237456,14.689145118655935,3.1426774920971634,-1.0291783385295434,0.12049878700745328,0.25192838830453407,0.007755034016906043,4.019502586904673,2.1376198385777143,0.8140350185601795,0.9180547576771166,-0.26369103942898886,-0.18237618739745418,3.6394100460213883,-0.00795323650551683,-0.12551410929092696,0.28604119033970515,1.0357451321631284,0.5198929189182385
38041,36.985217997340854,2.4756279030815085,-7.110879450879644,-1.7248559017100813,7.8788056504486885,-1.741222533330589,-3.1205770812980385,-1.0264683003058859,1.1698379144630326,-0.07128966043968094,-8.575102155294198,0.056888615468014866,-2.1971894321537784,0.0378840513486296,-4.313693382179476,0.6559835041343989,-0.7433388428500725,-0.5016185175757929,0.9054947861341448,-0.1462314983688501,-0.6995759621129342,-0.2936760482955968,0.10885042560071337,-0.19706509118821428,1.0640658617834613,-0.4226787521073893,-1.918403117687466,-0.7918016678966187,0.989707761296485,0.0009298030393007653,-0.25173836279123407,-0.5391356736328541
40063,36.985217997340854,0.9665273955705912,-1.426985792234115,-0.02697244666319068,-3.290536567429645,-0.6998273717053379,-0.5832314284590614,-0.2655378592005413,-0.563089722089574,-0.11395318925722364,-7.415038471001305,0.1263899008107001,-1.5262058607563727,0.037589731590371156,-4.490408516788123,0.4370340654637677,1.1549279102112846,0.28329437127257273,-0.005062172979177921,-0.09445806527667114,0.2617552603702467,0.21174427423528322,-0.034145199859945664,-0.03378539469179202,-0.20639708160803746,0.3653820795434525,-0.6657652615473908,-0.02617144137681509,-0.5991020939695455,-0.7429527856004029,-0.17831894756450054,-0.012388507539303132
35023,36.985217997340854,-3.0083815974356036,3.0106006249537853,1.536776932383622,-2.997760719122507,2.2100050779073834,-1.6278805537180943,-0.18626282126081664,0.2894046886734175,0.09240099774847636,-7.37736831783228,1.2900965367201571,12.146947386837253,1.2000175260627248,-4.204667450532277,-0.6151500668577116,0.8044433969791527,0.1996015551941821,-0.24313772968309447,0.12343431338759223,-0.09310250446682458,0.08794657496188137,0.8213233830333044,0.33626818310602463,2.118686839647756,0.2783905848710371,-1.5898472458333401,0.020664442950514665,-0.2612319540543268,-0.2736885178560294,-0.14583187993872831,-0.08313190674693975
37157,36.985217997340854,-2.135219263983349,-0.6280679855526079,0.6355660494917357,-0.3349325374692353,0.19695495988254202,1.3683196616056694,0.4906383465634606,1.6980578797663548,0.32783793563271446,-0.9595236329970718,1.4024918262311799,-1.004844713904206,0.20123070842305504,-3.8150245487317904,0.7043703259948852,0.8657347828302132,-0.022674188651353587,-0.03240836666581223,-0.14893155753493695,-0.41462640774457415,0.02573887974022847,-0.12212880716372412,0.14424092305693112,-0.5600905485813148,-0.01853843557220893,0.4914395917069128,-0.16452297670798693,-0.7952129504429172,0.21410031902640253,0.1391158548391896,-0.07005207442575143
37195,36.985217997340854,-0.9257739439032298,2.4397580240166925,0.17884904919070369,-0.32738178983378496,0.3050240063873935,0.6164016229764094,-0.4994629852486189,1.1349376204108776,0.11139959019494519,11.882854243217427,2.1912107741065934,0.5372119330477304,0.14677019506446565,-1.5178887940334047,0.38314077764470544,0.8460703313606144,-0.07604280326898487,-0.24129447241212257,-0.1854579796283543,0.2143428618237436,-0.28531709105602515,0.4988021785502796,-0.1724437234408977,-0.5812818022569775,-0.13006944367812528,0.7321025544190014,0.07802718731365153,-0.7350112286246105,0.3635351252421602,0.2373651984311404,-0.23935910042329148
31181,36.985217997340854,2.6612703939947893,-4.013380723829905,-0.9593699083753112,2.4899264283165197,-0.30009686257266044,-3.2881432330710596,-0.7536513721949648,0.18079646344904826,0.004670559227710769,-9.338321727701175,-0.4952285107423554,-1.482149547723557,-0.04463468913834244,-2.208387464793292,-0.27328352947804174,0.6494038554733874,-0.24260278430727547,0.05609962059934357,-0.6709561880942103,-0.5933572304060327,-0.11389361296682252,0.03619014839078454,-0.22126986694648068,-0.10785314560790522,-0.10037584227268499,-1.0781258765641035,-0.193262166981593,-0.2154685652497356,-0.14078732074751193,0.1562437141633289,-0.23382321245534105
